id_tweet,texto_tweet,texto_limpo,cluster,tsne_x,tsne_y
1973053308567765477,"@vinefialho2 @bitcopata @Feitostododia Então vai ser noite pra sempre? Os baianos vão amar, vão poder dormir muito",então vai noite pra sempre baianos vão amar vão poder dormir,4,-16.208336,-5.0219526
1973037996086890531,"Sandy e Júnior são os melhores mesmo desde sempre, né?! acabei de colocar Maria Elis pra dormir ouvindo A Lenda e não deu tempo nem chegar no refrão, ela já estava dormindo",sandy júnior melhores desde sempre acabei colocar maria elis pra dormir ouvindo lenda deu tempo chegar refrão dormindo,4,20.310051,-21.572206
1973035175652295011,"Sempre q vou fazer s Elisa dormir eu acabo dormindo junto e a casa fica uma zona, mas sempre quando eu acordo de manhã tá tudo limpinho e arrumado graças ao meu amor q faz tudo pra mim 🥰🥰🥰🥹",sempre vou fazer elisa dormir acabo dormindo junto casa fica zona sempre acordo manhã tudo limpinho arrumado graças amor faz tudo pra mim,4,-19.84419,20.275822
1973028477998702671,"❓ quais pré requisitos para ter algo com você?
💬 Se cuidar, ñ faço caridade pra feio mais, não ser moleque, não ser minion nem fã de Neymar, estudar/trabalhar pra crescer sempre. Nem preguiçoso que só quer dormir. Ñ aceito ngm menos que eu. #tellonym  https://t.co/OT28NljgaC",quais pré requisitos ter algo cuidar faço caridade pra feio moleque minion neymar estudartrabalhar pra crescer sempre preguiçoso quer dormir aceito ngm menos tellonym,4,-22.930893,-7.6138434
1973016388513263619,"Meu filho não dormia até os dois anos e eu tive uma depressão grave, com crises suicidas e tudo. Até hoje me cuido pra não ter recaídas. Faz 5 anos que tirei as trompas, pois sempre tive pânico de engravidar novamente e ficar sem dormir.",filho dormia dois anos depressão grave crises suicidas tudo hoje cuido pra ter recaídas faz anos tirei trompas pois sempre pânico engravidar novamente ficar dormir,1,5.8634825,4.115255
1972997965179769342,"não é sempre que isso acontece, amém, mas quando tá intenso demais, não sobra tanta coisa pra um dia que começa às 7h e termina às 20h. vc só quer dormir e nem lembra mais do que te faz feliz kkkk",sempre acontece amém intenso demais sobra tanta coisa pra dia começa termina quer dormir lembra faz feliz kkkk,4,19.414507,-24.782965
1972995894560886925,"@biaviotto pior q sai dessa passando papo de 80h sem dormir... não queria te assustar nem nd pq imagino que tenha meios melhores pra sair, mas foi muuito ruim no começo

meu sono tb é mtmt prejudicado por conta de coisas como vestibular, tcc, ic etc etc, e sempre dps q ""acontece"" melhora!!!",pior sai dessa passando papo dormir queria assustar imagino meios melhores pra sair muuito ruim começo sono mtmt prejudicado conta coisas vestibular tcc etc etc sempre dps acontece melhora,1,12.755213,30.719702
1972974471486243022,"@xotacarente Tem uma diferença... Dormir sem hora pra acordar ou dormir sem hora pra LEVANTAR. Eu sempre acordo cedo, mas delícia é acordar e virar pro lado, cochilar, ou ver TV, ou ler, ou ver o celular... Sem ter que sair correndo pra cuidar da vida!",diferença dormir hora pra acordar dormir hora pra levantar sempre acordo cedo delícia acordar virar pro lado cochilar ver ler ver celular ter sair correndo pra cuidar vida,4,-15.376608,-9.871061
1972955296768364788,mano q sono queria dormir maiss tipo pra sempre rs,mano sono queria dormir maiss tipo pra sempre,4,-18.752466,-12.037418
1972950881437204847,"Acordei morrendo de sono sempre levo moletom pra dormir no ônibus, mas o sono passa https://t.co/XoaacallBN",acordei morrendo sono sempre levo moletom pra dormir ônibus sono passa,4,-17.488619,-11.268459
1973542044909051952,"@joontetas eu não tenho DÚVIDAS, ele deixaria o namjoon no edging por horas, enlouquecer o coitado até ele chorar implorando por uma sentada e o namjoon nem se quisesse conseguiria quebrar ele pq a flexibilidade absurda q ele tem entraria em jogo 😭😭😭 quero morrer heleninhaaaaa",dúvidas deixaria namjoon edging horas enlouquecer coitado chorar implorando sentada namjoon quisesse conseguiria quebrar flexibilidade absurda entraria jogo quero morrer heleninhaaaaa,1,-18.710072,14.598843
1973541914923385213,"Depende
Se for filme de susto eu quero morrer logo, se for só gore eu n ligo https://t.co/RwF6lgtdDh",depende filme susto quero morrer logo gore ligo,3,-26.109673,7.461397
1973541884854411439,"Meus vídeos estão silenciados, n quero ouvir nadaaa. Quero ter o prazer de ouvir oficialmente dia 3 como a Taylor quer q seja! N vou morrer por causa de algumas horas",vídeos silenciados quero ouvir nadaaa quero ter prazer ouvir oficialmente dia taylor quer vou morrer causa algumas horas,1,-10.8775,10.588311
1973541660685640180,minha coluna ta doendo tanto por causa do tombo 😫 quero morrer,coluna doendo tanto causa tombo quero morrer,3,-22.261202,11.380369
1973541116529221994,que sensação esquisita quero morrer,sensação esquisita quero morrer,3,-7.8629127,-2.9281676
1973541042042626246,"eu tendo que achar um proxy da indonesia porque quero um merch de kaisagi de lá e se eu não tiver esse merch nas minhas mãos eu vou morrer 🫩 mas o hiperfoco é bom né, maravilhoso",tendo achar proxy indonesia porque quero merch kaisagi merch mãos vou morrer hiperfoco bom maravilhoso,1,-14.424006,24.296339
1973541013055742430,Ou eu falo tudo que tá dentro de mim e me abro completamente falando oq eu realmente quero p minha vida ou eu posso me calar e morrer c meu próprio silencio 2 likes eu falo tudo https://t.co/YX2YwunLRb,falo tudo dentro mim abro completamente falando realmente quero vida posso calar morrer próprio silencio likes falo tudo,1,-21.692888,-3.1345465
1973540999449419950,@arthurnensefc_ Nunca fui rs mas quero ir... Mas vou esperar essa onda do metanol passar pq não tô afim de morrer,nunca quero vou esperar onda metanol passar afim morrer,1,-13.896688,16.120255
1973540917916344630,ai quero morrer https://t.co/LHbcndG9am,quero morrer,3,-18.250046,8.640227
1973540428222963941,mandei a figurinha da xereca vampiresca no grupo do evento vtnc quero morrer,mandei figurinha xereca vampiresca grupo evento vtnc quero morrer,1,-16.862127,21.371021
1973539819235275165,nao tem um jeito bonito de dizer que minha vida tá uma merda e eu quero morrer,nao jeito bonito dizer vida merda quero morrer,1,-8.311872,8.727453
1973539729808515294,35 graus em Gyn e eu quero morrer,graus gyn quero morrer,3,-18.334263,8.81778
1973539624363630820,"quero ver se odete vai morrer e ninguém vai ficar sabendo dos crimes dela, nem a família porque né possível.  #ValeTudo",quero ver odete vai morrer ninguém vai ficar sabendo crimes família porque possível valetudo,1,24.89147,-8.933989
1973539458407604584,nao ligo de ficar sem beber meses se eu QUISER agr eu ser OBRIGADA a nao beber pq corro o risco de morrer é de fuder ne krai me deixa ter a opção se quero beber ou nao https://t.co/G2RfWVuTgJ,nao ligo ficar beber meses quiser agr obrigada nao beber corro risco morrer fuder krai deixa ter opção quero beber nao,1,-11.330451,6.2441044
1973539306502496591,"Quero muito que esse jogo acabe logo pqp, vocês não tem noção da vontade que eu to de morrer",quero jogo acabe logo pqp noção vontade morrer,3,-25.788826,6.8769517
1973539104756576555,EU QUERO MORRER MEU DEUS ELDEST DAUGHTER VC É LUZ https://t.co/Uuhzxe4z65,quero morrer deus eldest daughter luz,3,-21.077797,2.9614637
1973539092047733180,"esse time desgraçado merece morrer, nao quero os torcedores felizes",time desgraçado merece morrer nao quero torcedores felizes,1,21.89593,-18.225163
1973538932978798679,@Doiskelle nao quero morrer pro metanol,nao quero morrer pro metanol,3,-13.870054,15.97551
1973538506762010878,"eu vou me matar,  eu quero morrer",vou matar quero morrer,3,-16.901274,0.06236107
1973538356924711256,@emylho Quero morrer emyzoca,quero morrer emyzoca,3,-17.47904,10.501281
1973538350658363795,"Quero inventar o meu próprio pecado
Quero morrer do meu próprio veneno",quero inventar próprio pecado quero morrer próprio veneno,3,-16.07991,-3.586145
1973537598237974845,gastei 6 reais hoje num geladinho HORRÍVEL na ufba quero morrer,gastei reais hoje geladinho horrível ufba quero morrer,3,-18.665607,6.530534
1973537451286340062,"eu quero morrer, não aguento mais essa porcaria de funcional",quero morrer aguento porcaria funcional,3,-25.391127,11.369232
1973537108271980885,quero me entupir de cabaré ice será que vou morrer,quero entupir cabaré ice vou morrer,3,-16.885223,0.28541297
1973536982371541431,To tristinha quero morrer como pode uma frase acabar com o dia ótimo que eu tive,tristinha quero morrer pode frase acabar dia ótimo,3,-14.311384,12.013842
1973536602245963823,"Eu não quero desperdiçar minha juventude sendo triste
eu não quero desperdiçar minha vida com melancolia
eu não quero morrer.

-A depressão é uma borboleta azul",quero desperdiçar juventude sendo triste quero desperdiçar vida melancolia quero morrer depressão borboleta azul,3,-17.315683,12.373227
1973536330614464541,@IKardashian6 agora que tem chance de morrer eu quero,agora chance morrer quero,3,-17.154491,5.4830494
1973535849833964011,eu acho que já deu essa coisa de bebida intoxicada com metanol né minhas provas tão acabando e eu quero beber sem morrer pfv tem como parar,acho deu coisa bebida intoxicada metanol provas tão acabando quero beber morrer pfv parar,1,-12.773712,16.151989
1973541274738368952,"Cano não serve mais, Rene e Guga são peso morto, hércules é jogador de segundo tempo, soteldo não deveria nem estar mais no clube... não precisa ser inteligente pra enxergar isso",cano serve rene guga peso morto hércules jogador segundo tempo soteldo deveria clube precisa inteligente pra enxergar,2,10.5721655,-3.8098989
1973540714601652240,"o que você faz ao achar a amiga morta numa casa isolada com seu irmão que deveria estar morto? 

( ) liga pra polícia 
(xxxx) faz uma reunião de família #ValeTudo",faz achar amiga morta casa isolada irmão deveria morto liga pra polícia xxxx faz reunião família valetudo,2,20.897625,-1.4600964
1973540388779728958,"@Teledramaturgia Gente o clima pareceu de um filho que tava desaparecido, não de alguém que se pensava estar MORTO! Infelizmente nenhuma atuação me convenceu nessa cena, não pelos atores, mas esse texto anticartatico e essa direção pobre! Ninguém estranha a Odete tão fria neh? Aff..",gente clima pareceu filho tava desaparecido alguém pensava morto infelizmente nenhuma atuação convenceu nessa cena atores texto anticartatico direção pobre ninguém estranha odete tão fria neh aff,2,26.391457,-9.280706
1973539637667962899,"time tá morto em campo, e o dorival deve estar dormindo pra não fazer substituições",time morto campo dorival deve dormindo pra fazer substituições,2,14.491061,1.0141398
1973539387108683847,"@raphagnipper Leonardo: 13 anos desaparecido, não anda, não fala é completamente dependente.
Porém, a preocupação deles é com a medula 🤡.
Gente, desculpa, mas se meu irmão, que eu achava estar morto, é encontrado nessas condições, a última coisa que eu pensaria seria nele como doador",leonardo anos desaparecido anda fala completamente dependente porém preocupação medula gente desculpa irmão achava morto encontrado nessas condições última coisa pensaria nele doador,2,21.618044,1.2683939
1973538675230384605,"Eu não aguento as públis dessa novela kkkkkkkk #ValeTudo 

- Olha, meu irmão tava morto e apareceu vivo
- Ótimo, mas com Omo ciclo rápido ele vai estar inválido, porém macio e cheiroso. https://t.co/Pu8cfXZAew",aguento públis dessa novela kkkkkkkk valetudo olha irmão tava morto apareceu vivo ótimo omo ciclo rápido vai inválido porém macio cheiroso,2,21.12483,-0.25630805
1973538259906207878,eles reencontrando o menino que achavam estar morto a anos e tendo as reações mais bizarras possíveis,reencontrando menino achavam morto anos tendo reações bizarras possíveis,2,16.893353,-1.8416153
1973538219355684893,"Como que um cara “morto” há anos reaparece NINGUÉM questiona o porquê dele estar vivo? Até pq, com certeza, teve um velório e tals…",cara morto anos reaparece ninguém questiona porquê vivo certeza velório tals,2,11.317816,-1.2770942
1973536819544465790,hoje por volta do 12:30 estava saindo pra almoçar e passei em frente à estação são judas. Tinha um cara caído no chão com a cara toda ensanguentada é um segurança da estação ao lado chamando socorro. O cara parecia estar MORTO e o segurança falava ao telefone q provavelmente +,hoje volta saindo pra almoçar passei frente estação judas cara caído chão cara toda ensanguentada segurança estação lado chamando socorro cara parecia morto segurança falava telefone provavelmente,2,8.025287,0.008431081
1973538736140169469,"Universo por favor, faça a minha tpm nn fazer coisas terríveis. Estou prestes a mandar mensagem pro meu ex q deve estar muito melhor sem mim agr POR FAVOR NN ME FAÇA ISSO https://t.co/DPX8S24Xk7",universo favor faça tpm fazer coisas terríveis prestes mandar mensagem pro deve melhor mim agr favor faça,1,8.067408,20.618576
1973538801336328603,eu mesma já desisti de tudo mesmo https://t.co/1UHdC3KF42,mesma desisti tudo,1,19.655401,8.770891
1973538579432509858,Ainda bem que eu desisti de vale tudo faz tempos tenebroso o que essa autora fez,ainda bem desisti vale tudo faz tempos tenebroso autora fez,1,19.431826,7.8229704
1973537537911300489,"eu acho que apesar de tudo, já desisti de qualquer coisa desse ano",acho apesar tudo desisti qualquer coisa desse ano,1,18.20516,8.095738
1973536097398562896,"Não tem como, desisti de Vale Tudo.

Como que a Heleninha acha o irmão morto e deixa a Ana Clara lá na casa? Não chamou a polícia?

Como que a família tá assim toda feliz e não em desespero de saber que uma pessoa morta na verdade tá viva???",desisti vale tudo heleninha acha irmão morto deixa ana clara casa chamou polícia família assim toda feliz desespero saber pessoa morta verdade viva,2,23.285992,0.24143976
1973530599089643556,engraçado q eu desisti de tudo mesmo ne to eh morta https://t.co/uP4950d29u,engraçado desisti tudo morta,1,19.82425,9.197139
1973530094783389926,"@LeoBold_ eu tava digitando um textao mas ate desisti, nao tem como colocar tudo de errado que tem nesse jogo pelo twitter, mas o principal problema esta no excesso de IA ofensivo e nada no defensivo.",tava digitando textao ate desisti nao colocar tudo errado nesse jogo twitter principal problema excesso ofensivo nada defensivo,1,15.675753,8.297583
1973526673682473133,"@ililtch Avisa que eu tbm nn liliny 
To tão desesperançosa  com oq eu quero fazer que eu desisti, mas tbm me sinto tão mal quando vejo todo mundo fazendo tudo e eu lá só querendo falar de joguinhos e bobages",avisa tbm liliny tão desesperançosa quero fazer desisti tbm sinto tão mal vejo todo mundo fazendo tudo querendo falar joguinhos bobages,1,0.14317192,-2.8505762
1973522075311808887,"@queensaigonn Hj nem tá tão terrível 
Já vim em um horário q tinha fila pra usar em TODOS, ai eu desisti de tudo e fui embora",tão terrível vim horário fila pra usar todos desisti tudo embora,1,18.0932,10.018392
1973505289451348406,@ACatracaBR não sei onde você mora não mas aqui no ES tá tudo é lotado. Ontem desisti de fazer uma compra no mercado por conta do tamanho das filas.,sei onde mora aqui tudo lotado ontem desisti fazer compra mercado conta tamanho filas,1,20.524809,6.968485
1973478001854783690,Segurando na mão de Deus pq pra essa prova eu já desisti de tudo,segurando mão deus pra prova desisti tudo,1,21.569746,7.6471
1973468335389155424,"as vezes fico pensando aonde foi que me perdi sabe
em qual parte q eu simplesmente desisti de mim e de tudo?",vezes fico pensando aonde perdi sabe parte simplesmente desisti mim tudo,1,18.807709,11.255577
1973465569199530079,"@previsaoastral Sendo bem sincero já até aceitei, depois disso tudo eu desisti de amor…
Continuarei a amando e viverei carregando esse fardo.",sendo bem sincero aceitei disso tudo desisti amor continuarei amando viverei carregando fardo,1,19.031046,9.599655
1973459261197111528,"@atuhru Sair do PlayStation e ir pro PC foi uma das melhores escolhas q fiz, nn desisti totalmente dos consoles e ainda tenho o ps5, mas jogo praticamente tudo no PC. Um console q to amando pela portabilidade e jogos é o switch, ficava na pira de ""3k nisso?"", mas hj uso mais ele q o ps5",sair playstation pro melhores escolhas fiz desisti totalmente consoles ainda jogo praticamente tudo console amando portabilidade jogos switch ficava pira nisso uso,1,16.271534,7.5265036
1973444227008012646,eu com certeza já desisti de tudo q poderia acontecer nesses últimos três meses.,certeza desisti tudo poderia acontecer nesses últimos três meses,1,21.267988,6.848677
1973441016834433240,tive um surto depressivo e desisti de tudo e ai sai do surto depressivo e agr to arrumando minha vida como nunca arrumei que maluquisse,surto depressivo desisti tudo sai surto depressivo agr arrumando vida nunca arrumei maluquisse,1,19.81316,10.192747
1973419196282446220,"todos os youtubers que eu via falando de aaa era tudo SEMPRE sobre a porra do billy, chegou num ponto que desisti de ver as pessoas comentando https://t.co/2BOGxnrr4V",todos youtubers via falando aaa tudo sempre sobre porra billy chegou ponto desisti ver pessoas comentando,1,16.495466,10.416687
1973414941584470179,"Um amor? O amor não existe pra mim só existe mentiras, palavras vazias e enganação, eu queria mais que tudo que existisse uma pessoa que me amasse e eu amasse ela pessoa de volta, ter um amor correspondido. No mundo real eu nunca vou conseguir e já desisti, só na imaginação que",amor amor existe pra mim existe mentiras palavras vazias enganação queria tudo existisse pessoa amasse amasse pessoa volta ter amor correspondido mundo real nunca vou conseguir desisti imaginação,1,19.881962,4.941445
1973411452447871445,@erisnyaa eu jgouei 10 minutos de hollow jigut mulher e desisti pq caia tudo toda hora,jgouei minutos hollow jigut mulher desisti caia tudo toda hora,1,18.477081,6.9029746
1973371502436426036,eu de cabelo preso = desisti de tudo,cabelo preso desisti tudo,1,19.501501,9.179647
1973364178636382417,"não consigo me atualizar de tudo, desisti",consigo atualizar tudo desisti,1,19.658846,8.720376
1973358257973694894,"Ontem eu perdi todo o processo de um desenho 3 vezes, tudo pq meu notebook tá com problema. Eu até desisti de desenhar ontem por causa disso",ontem perdi todo processo desenho vezes tudo notebook problema desisti desenhar ontem causa disso,1,19.159746,11.735733
1973221267810775169,Hoje me senti tão merda no treino que quase desisti de tudo,hoje senti tão merda treino quase desisti tudo,1,21.037481,9.298977
1973220419672096825,Se Deus não existe quem foi que colocou esse gostoso no meu caminho justamente na semana que eu quase desisti de tudo e voltei pro embuste? Pois é,deus existe colocou gostoso caminho justamente semana quase desisti tudo voltei pro embuste pois,1,22.233448,8.475652
1973212555406614610,IA ATUALIZAR GOLDEN STATE HOJE MAS SO POR CAUSA DA LAUREN EU DESISTI TO EM GREVE DE TUDO,atualizar golden state hoje causa lauren desisti greve tudo,1,20.43691,8.823914
1973200967085728042,"@akumatsuji @morekstore aí eu desisti. Pensei em pegar na withmuu porque saia mais barato, mas as gringas me disseram que tem chance de taxar quando chegar nos EUA 🕊️🕊️ aí to eu aqui conversando com tudo mundo que faz segue e vendo o que é mais viável",desisti pensei pegar withmuu porque saia barato gringas disseram chance taxar chegar eua aqui conversando tudo mundo faz segue vendo viável,1,18.956175,5.988562
1973196869519241581,"já desisti de #MsIncognito 
tudo é explicado demais, ninguém é tao burro assim ao ponto de nao conseguir entender",desisti msincognito tudo explicado demais ninguém tao burro assim ponto nao conseguir entender,1,16.56324,11.134483
1973187862104514943,"desisti de fazer tudo o que eu queria hoje pq td deu errado, ent vou ficar procrastinando meu tempo como desculpa de que hoje o dia não foi bom mas no fundo estou lotado de culpa por não conseguir ter feito nada e isso me frustrou",desisti fazer tudo queria hoje deu errado ent vou ficar procrastinando tempo desculpa hoje dia bom fundo lotado culpa conseguir ter feito nada frustrou,1,23.139297,10.553207
1973179528530051559,"@sxmcxnsura @phobiacori_ink Ss essa ideologia de que é mt difícil se aplica em tudo se for ficar nessa então nem vive, pessoal desisti rápido dms",ideologia difícil aplica tudo ficar nessa então vive pessoal desisti rápido dms,1,19.931976,11.364845
1973167237919023456,"Eu juro por Deus, eu desisti de ver essa série por causa de tudo que eu sei dela https://t.co/I70e2PtmQv",juro deus desisti ver série causa tudo sei,1,20.918804,8.268574
1973162201738518900,"Sla não consigo desistir pelas promessas conversa por tudo, sei que eu errei não no negar, eu te amo laysla, vou cumprir tudo q eu prometi te amo amor, só não desisti de nois",sla consigo desistir promessas conversa tudo sei errei negar amo laysla vou cumprir tudo prometi amo amor desisti nois,1,19.883837,7.5388527
1973160095954641079,"Desisti de arrumar um namorado, vou afogar tudo na cachaça https://t.co/Pr5ntRFwnW",desisti arrumar namorado vou afogar tudo cachaça,1,20.119581,9.485382
1973159102730924045,"Sobre o lance do M374n0l nas bebidas: tudo bem se só matasse, mas tá deixando a glr cega, eu já tava propositalmente cogitando e querendo forçar a situação, mas não daria pra continuar existindo cheia de sequelas e tal, desisti então",sobre lance mnl bebidas tudo bem matasse deixando glr cega tava propositalmente cogitando querendo forçar situação daria pra continuar existindo cheia sequelas tal desisti então,1,17.794376,11.215868
1973143387042881993,tem muito tempo que desisti de comer chocolate por aqui. tudo sebo puro e caro https://t.co/u4ncqF4HeS,tempo desisti comer chocolate aqui tudo sebo puro caro,1,19.915133,8.064032
1973139239891300391,acho q um monte de problema na minha vida desapareceu quando eu desisti de tentar fazer tudo perfeito e passei só a fazer…,acho monte problema vida desapareceu desisti tentar fazer tudo perfeito passei fazer,1,20.875914,5.672104
1973133846842355911,"@silva_dennyss @censurado13_ @schandenfreuder @deputado_xotas não bicho eu já desisti de argumentar aqui pow, os caras todos me respondendo com monte de bagulho nada a ver, mas vc ve que nenhum condenou a fala do cara de apoiar a KKK, rede social nojenta dms bicho, cheia de racista e tudo que tem mais de escroto no mundo",bicho desisti argumentar aqui pow caras todos respondendo monte bagulho nada ver nenhum condenou fala cara apoiar kkk rede social nojenta dms bicho cheia racista tudo escroto mundo,1,20.112747,12.58014
1973133617040867695,"Tava numa puta depressão, n me cuidando e quase fazendo uma coisa bem paia, tinha desistido da lei, isso dps de n ter ""acordado na vida revisada"" mas simplesmente desisti de ligar para o ""3d"" 
Parei para pensar novamente sobre, eu já estou nela, seja 3d ou 4d é tudo a mesma coisa",tava puta depressão cuidando quase fazendo coisa bem paia desistido lei dps ter acordado vida revisada simplesmente desisti ligar parei pensar novamente sobre nela tudo mesma coisa,1,16.571903,12.133757
1973130661604237346,comecei o dia bem indo na academia mas já desisti de tudo,comecei dia bem indo academia desisti tudo,1,20.821098,10.124637
1973114541035630638,@Hikki_Moralles @utenaenjoyer Desisti de olhar tudo dessa lista quando vi a posição de HxH,desisti olhar tudo dessa lista posição hxh,1,19.246355,10.056276
1973112093349126352,"@Prof_Andresan Eu penso nisso desde a adolescência, ai desisti de tudo por que tudo que vier é lucro.",penso nisso desde adolescência desisti tudo tudo vier lucro,1,19.422802,8.786252
1973102104953659563,"Desisti de quem eu queria que fosse tudo, e no fim não foi nada.",desisti queria tudo fim nada,1,18.929068,8.867812
1973056164326785415,"@savanahmontt Vou fazer um relato aquí 
Quando comecei na vida de concursos 
Simplesmente me proibi de tudo 
Qualquer mínima felicidade ou fazer eu cortei 
Aí consegui passar (em dois cargos meios) mas fadiga eu tanto que desisti de tentar concurso por um bom tempo 
E sinto q rolou outras+",vou fazer relato aquí comecei vida concursos simplesmente proibi tudo qualquer mínima felicidade fazer cortei consegui passar dois cargos meios fadiga tanto desisti tentar concurso bom tempo sinto rolou outras,1,21.142778,5.547076
1973056110199214266,"@wellingtoncrf_ @futebol_info Eu ia chamar de burro mas vi a foto do perfil e desisti. Força guerreiro, vai fica tudo bem 🙏🏻",chamar burro foto perfil desisti força guerreiro vai fica tudo bem,1,17.58629,10.498
1973043936722891250,@gaytricks tudo bem amgg nem esquenta 🫶🏼 que bom que vc tá se sentindo melhor!! e pode deixar! tô tentando viu mas já desisti de fazer as coisas como uma pessoa normal dkfhndksj 😭,tudo bem amgg esquenta bom sentindo melhor pode deixar tentando viu desisti fazer coisas pessoa normal dkfhndksj,1,20.309563,6.0938063
1973037716582588461,"@mshyoongizz Sinto muito, Min :( eu já desisti da minha ao ponto de fica enjoado só de sentir o cheiro dela. Espero que tudo que você planeja dê certo e que você possa viver.",sinto min desisti ponto fica enjoado sentir cheiro espero tudo planeja certo possa viver,1,16.00607,9.244151
1973035201606656119,"@marisascruz Por isso desisti , sem reforma política é tudo fumaça : 5 bi fundo partidário , 5 bi fundo eleitoral e 50 bi emendas ou seja 60 bi para Vossas excelências Nibelungos e um monte de narrativa fumaça para encobrir como roubam",desisti reforma política tudo fumaça fundo partidário fundo eleitoral emendas vossas excelências nibelungos monte narrativa fumaça encobrir roubam,1,22.182596,11.043283
1973034446845780414,"Quero trocar o perfil, mas estranharei porque amo essa imagem aaaaaa
Como podem ver desisti de fazer absolutamente tudo em aesthetic",quero trocar perfil estranharei porque amo imagem aaaaaa podem ver desisti fazer absolutamente tudo aesthetic,1,19.727032,6.869843
1972657625289392239,Amo como eu só desisti de superar ele e tô aceitando tudo q ele faz,amo desisti superar aceitando tudo faz,1,19.721424,7.880138
1973028979620843889,"@JV_e_jogos @vih8p @tvglobo Só via televisão quando estava no boteco, ja nao gostava da qualidade da globo antes... Imagina hoje tendo acesso a bilhoes de opções melhores.

só sinto saudade de noticiarios, mas ta tudo tão panfletario hj em dia q até isso desisti kkk",via televisão boteco nao gostava qualidade globo antes imagina hoje tendo acesso bilhoes opções melhores sinto saudade noticiarios tudo tão panfletario dia desisti kkk,1,22.862822,9.646084
1973013944714563949,"Eu tentei fazer tudo certinho. Fiz terapia, desisti do meu trabalho perigoso, fiz a mulher que eu amei a vida toda desistir de mim e ir embora ,me casei , mudei minha vida toda pela minha filhinha. 
Agora isso? Sou um otario mesmo.!!😕🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬",tentei fazer tudo certinho fiz terapia desisti trabalho perigoso fiz mulher amei vida toda desistir mim embora casei mudei vida toda filhinha agora otario,1,17.214634,6.1949124
1972998515501789652,"Aula de botânica, a professora tá falando e falando e eu desisti de tudo e to vendo Haikyuu",aula botânica professora falando falando desisti tudo vendo haikyuu,1,16.301802,10.288026
1972975555739107421,"Aiii fui organizar as fotos pra fazer dump no Instagram, mas toda hora eu tinha que apagar porque esquecia de colocar foto com alguém. Toda hora tendo que lembrar de tudo e todo mundo, da um tempo. 

Desisti. Não vai ter dump, lamento!
 https://t.co/opvrmvuYRB",aiii organizar fotos pra fazer dump instagram toda hora apagar porque esquecia colocar foto alguém toda hora tendo lembrar tudo todo mundo tempo desisti vai ter dump lamento,1,17.991951,6.299983
1972973500899217420,Queria sumir e nunca mais ninguém saber nada de mim. Eu literalmente desisti de tudo e de todos.,queria sumir nunca ninguém saber nada mim literalmente desisti tudo todos,1,17.894781,9.371466
1972972547777208495,"acho que a shein deveria bloquear gente feia de dar feedback em roupa, ja desisti de comprar tudo que tava no carrinho

 https://t.co/H0fnpPIkyZ",acho shein deveria bloquear gente feia dar feedback roupa desisti comprar tudo tava carrinho,1,16.98486,8.75038
1972964224008892563,Eu desisti de responder todos q ficaram do dia 26.09. Eu amo vcs eu li tudo mas eu não irei responder 💌,desisti responder todos ficaram dia amo vcs tudo irei responder,1,20.977657,12.141872
1972954160653123868,"""Então comecei a me livrar de tudo que não fosse saudável, pessoas, tarefas, tudo e qualquer coisa que me pusesse para baixo...
Desisti de ficar revivendo o passado e de me preocupar com o futuro.
Isso me mantém no presente, que é onde a vida começa. ""
(Charles Chaplin) https://t.co/GpKoEC0Mw6",então comecei livrar tudo saudável pessoas tarefas tudo qualquer coisa pusesse baixo desisti ficar revivendo passado preocupar futuro mantém presente onde vida começa charles chaplin,1,20.809254,10.347791
1972941260840435955,Juro por td que eu desisti de tudo que estava tentando,juro desisti tudo tentando,1,20.50527,8.347194
1972892649029075145,"eu sinto que apesar de tudo, eu ainda não desisti 😗",sinto apesar tudo ainda desisti,1,18.352547,8.16127
1972882735149822428,"@SeriesBrasil Depois que uma geração de adolescentes romantizou Elena Gilbert trocando o cara que sacrificou tudo por ela pelo assassino do irmão, eu desisti de acreditar no amor. Triângulo amoroso entre irmãos é doentio.",geração adolescentes romantizou elena gilbert trocando cara sacrificou tudo assassino irmão desisti acreditar amor triângulo amoroso irmãos doentio,1,19.745317,5.7209496
1972868932831977539,"eu vou terminar o que eu comecei ano passado, tudo o que eu me arrependi e desisti pela consideração já foi a partir de hoje, voltei a não suportar nem sequer a voz",vou terminar comecei ano passado tudo arrependi desisti consideração partir hoje voltei suportar sequer voz,1,21.192825,10.160284
1972861390860993005,"""Só ta se prejudicando assim"" eu sei, mas ja desisti de tudo faz tempo 🫶🏻",prejudicando assim sei desisti tudo faz tempo,1,19.802967,7.8695
1972860513773375668,"Senhor Pq Quando Servimos a Ti e Tudo Mais Difícil, Meu Deus Jesus Toda Hora Uma Provação Diferente😩

Mais Não Vou Desisti De Ti 🙇🏾‍♀️🙏🏾🙌🏾✨❤️‍🩹",senhor servimos tudo difícil deus jesus toda hora provação diferente vou desisti,1,18.407545,6.609062
1972859470926750205,"se eu tirar nota boa na prova de amanhã, saibam que eu colei tudo! simplesmente DESISTI de física II",tirar nota boa prova amanhã saibam colei tudo simplesmente desisti física,1,22.380184,7.6079483
